sample_id,dataset,model_name,checkpoint_path,fusion_mode,fls_status,perturbation_type,seed,index,true_label,pred_label,true_sg,pred_sg,true_crystal_system,pred_crystal_system,symmetry_level,correct,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,top3_hit,predictive_entropy,normalized_predictive_entropy,max_probability,probability_sum,gate_weight,gate_mean,gate_median,gate_std,gate_min,gate_max,peak_descriptor_perturbed,perturbation_notes,gate_return_method
opxrd_0,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,0,224,13,225,14,cubic,monoclinic,High symmetry,False,13,0.374085009098053,216,0.2987794876098633,68,0.045601584017276764,False,2.597168812080015,0.4775893591361185,0.374085009098053,1.0,0.30753546953201294,0.30753546953201294,0.30753546953201294,0.0,0.30753546953201294,0.30753546953201294,False,clean input; no perturbation applied,forward_return_gate
opxrd_312,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,312,141,10,142,11,tetragonal,monoclinic,Medium symmetry,False,10,0.07405184954404831,147,0.07040848582983017,175,0.06092115119099617,False,4.764053293624025,0.8760543977000887,0.07405184954404831,0.9999999403953552,0.33001965284347534,0.33001965284347534,0.33001965284347534,0.0,0.33001965284347534,0.33001965284347534,False,clean input; no perturbation applied,forward_return_gate
opxrd_314,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,314,226,226,227,227,cubic,cubic,High symmetry,True,226,0.7595139145851135,61,0.04837285727262497,147,0.015325850807130337,True,1.613868805628747,0.2967718405615368,0.7595139145851135,1.0,0.23718136548995972,0.23718136548995972,0.23718136548995972,0.0,0.23718136548995972,0.23718136548995972,False,clean input; no perturbation applied,forward_return_gate
opxrd_315,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,315,59,59,60,60,orthorhombic,orthorhombic,Low symmetry,True,59,0.9498448371887207,61,0.0018787612207233906,13,0.0011904471321031451,True,0.4629072528728173,0.0851232993445398,0.9498448371887207,0.9999998807907104,0.2048942893743515,0.2048942893743515,0.2048942893743515,0.0,0.2048942893743515,0.2048942893743515,False,clean input; no perturbation applied,forward_return_gate
opxrd_328,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,328,62,12,63,13,orthorhombic,monoclinic,Low symmetry,False,12,0.2487289011478424,13,0.16641846299171448,69,0.13700127601623535,False,3.337031440980908,0.6136415545660145,0.2487289011478424,1.0000001192092896,0.08532741665840149,0.08532741665840149,0.08532741665840149,0.0,0.08532741665840149,0.08532741665840149,False,clean input; no perturbation applied,forward_return_gate
opxrd_334,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,334,147,147,148,148,trigonal,trigonal,Medium symmetry,True,147,0.9959539175033569,138,0.0007730542565695941,12,0.0002552987134549767,True,0.044968654518585144,0.008269216383953303,0.9959539175033569,1.0000001192092896,0.17497563362121582,0.17497563362121582,0.17497563362121582,0.0,0.17497563362121582,0.17497563362121582,False,clean input; no perturbation applied,forward_return_gate
opxrd_338,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,338,220,220,221,221,cubic,cubic,High symmetry,True,220,0.4802943468093872,224,0.3021651804447174,70,0.011898300610482693,True,2.138486983256303,0.39324306648991275,0.4802943468093872,0.9999998211860657,0.17862823605537415,0.17862823605537415,0.17862823605537415,0.0,0.17862823605537415,0.17862823605537415,False,clean input; no perturbation applied,forward_return_gate
opxrd_343,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,343,73,64,74,65,orthorhombic,orthorhombic,Low symmetry,False,64,0.25442683696746826,139,0.2207762449979782,13,0.022976595908403397,False,3.737631016288927,0.6873071913747103,0.25442683696746826,0.9999998807907104,0.32423657178878784,0.32423657178878784,0.32423657178878784,0.0,0.32423657178878784,0.32423657178878784,False,clean input; no perturbation applied,forward_return_gate
opxrd_344,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,344,60,60,61,61,orthorhombic,orthorhombic,Low symmetry,True,60,0.945014238357544,62,0.0073343501426279545,61,0.006835557986050844,True,0.46599161319180094,0.0856904775969648,0.945014238357544,0.9999998211860657,0.1743183732032776,0.1743183732032776,0.1743183732032776,0.0,0.1743183732032776,0.1743183732032776,False,clean input; no perturbation applied,forward_return_gate
opxrd_345,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,345,84,18,85,19,tetragonal,orthorhombic,Medium symmetry,False,18,0.2155524492263794,58,0.11694684624671936,11,0.05423633009195328,False,4.0461584248875315,0.7440418197374027,0.2155524492263794,1.0,0.32927221059799194,0.32927221059799194,0.32927221059799194,0.0,0.32927221059799194,0.32927221059799194,False,clean input; no perturbation applied,forward_return_gate
opxrd_346,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,346,224,224,225,225,cubic,cubic,High symmetry,True,224,0.9611160159111023,220,0.011921673081815243,215,0.002997428411617875,True,0.3185252521881713,0.05857311636950788,0.9611160159111023,1.0,0.30617743730545044,0.30617743730545044,0.30617743730545044,0.0,0.30617743730545044,0.30617743730545044,False,clean input; no perturbation applied,forward_return_gate
opxrd_347,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,347,14,14,15,15,monoclinic,monoclinic,Low symmetry,True,14,0.7775600552558899,71,0.012929650023579597,25,0.008981099352240562,True,1.6434516842833191,0.30221179039934637,0.7775600552558899,0.9999999403953552,0.21257957816123962,0.21257957816123962,0.21257957816123962,0.0,0.21257957816123962,0.21257957816123962,False,clean input; no perturbation applied,forward_return_gate
opxrd_350,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,350,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.154658243060112,32,0.13350854814052582,18,0.09657750278711319,True,3.7825736228381097,0.6955716178378252,0.154658243060112,1.0,0.2916961908340454,0.2916961908340454,0.2916961908340454,0.0,0.2916961908340454,0.2916961908340454,False,clean input; no perturbation applied,forward_return_gate
opxrd_352,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,352,14,59,15,60,monoclinic,orthorhombic,Low symmetry,False,59,0.13580581545829773,13,0.11496338248252869,18,0.031346920877695084,False,4.627467691472688,0.8509378824026349,0.13580581545829773,1.0,0.2550787925720215,0.2550787925720215,0.2550787925720215,0.0,0.2550787925720215,0.2550787925720215,False,clean input; no perturbation applied,forward_return_gate
opxrd_355,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,355,166,1,167,2,trigonal,triclinic,Medium symmetry,False,1,0.1212601438164711,4,0.08056356012821198,145,0.0638500452041626,False,4.3379944531303565,0.797707095961668,0.1212601438164711,1.0000001192092896,0.19208943843841553,0.19208943843841553,0.19208943843841553,0.0,0.19208943843841553,0.19208943843841553,False,clean input; no perturbation applied,forward_return_gate
opxrd_357,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,357,3,3,4,4,monoclinic,monoclinic,Low symmetry,True,3,0.8791971206665039,197,0.046278875321149826,61,0.026071414351463318,True,0.6910739110294818,0.1270805134995949,0.8791971206665039,0.9999998211860657,0.03021884150803089,0.03021884150803089,0.03021884150803089,0.0,0.03021884150803089,0.03021884150803089,False,clean input; no perturbation applied,forward_return_gate
opxrd_360,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,360,226,13,227,14,cubic,monoclinic,High symmetry,False,13,0.8884251713752747,18,0.024659255519509315,3,0.012081831693649292,False,0.8160526003484052,0.1500626515338544,0.8884251713752747,1.0000001192092896,0.004094693344086409,0.004094693344086409,0.004094693344086409,0.0,0.004094693344086409,0.004094693344086409,False,clean input; no perturbation applied,forward_return_gate
opxrd_369,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,369,120,120,121,121,tetragonal,tetragonal,Medium symmetry,True,120,0.638073205947876,87,0.07166312634944916,215,0.03683188185095787,True,2.23397463413096,0.4108021430407041,0.638073205947876,1.0,0.24534371495246887,0.24534371495246887,0.24534371495246887,0.0,0.24534371495246887,0.24534371495246887,False,clean input; no perturbation applied,forward_return_gate
opxrd_373,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,373,1,14,2,15,triclinic,monoclinic,Low symmetry,False,14,0.27563127875328064,1,0.05847037583589554,175,0.04624742269515991,True,4.13786538222137,0.7609056703957332,0.27563127875328064,0.9999998807907104,0.1855793595314026,0.1855793595314026,0.1855793595314026,0.0,0.1855793595314026,0.1855793595314026,False,clean input; no perturbation applied,forward_return_gate
opxrd_379,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,379,71,71,72,72,orthorhombic,orthorhombic,Low symmetry,True,71,0.9732761979103088,13,0.0023926293943077326,185,0.0018172591226175427,True,0.254460034343415,0.046792262467720634,0.9732761979103088,1.000000238418579,0.27095046639442444,0.27095046639442444,0.27095046639442444,0.0,0.27095046639442444,0.27095046639442444,False,clean input; no perturbation applied,forward_return_gate
opxrd_381,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,381,160,17,161,18,trigonal,orthorhombic,Medium symmetry,False,17,0.3286665678024292,147,0.12809130549430847,13,0.06074504926800728,False,3.5172420683520027,0.6467802083321323,0.3286665678024292,1.0,0.24285005033016205,0.24285005033016205,0.24285005033016205,0.0,0.24285005033016205,0.24285005033016205,False,clean input; no perturbation applied,forward_return_gate
opxrd_392,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,392,28,28,29,29,orthorhombic,orthorhombic,Low symmetry,True,28,0.06661724299192429,1,0.05629672482609749,13,0.04867226257920265,True,4.972153243108784,0.9143215758089651,0.06661724299192429,1.0,0.20402312278747559,0.20402312278747559,0.20402312278747559,0.0,0.20402312278747559,0.20402312278747559,False,clean input; no perturbation applied,forward_return_gate
opxrd_408,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,408,1,1,2,2,triclinic,triclinic,Low symmetry,True,1,0.9118762612342834,162,0.010913792066276073,14,0.008560633286833763,True,0.7095429706513783,0.1304767603310067,0.9118762612342834,1.000000238418579,0.17237277328968048,0.17237277328968048,0.17237277328968048,0.0,0.17237277328968048,0.17237277328968048,False,clean input; no perturbation applied,forward_return_gate
opxrd_410,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,410,11,11,12,12,monoclinic,monoclinic,Low symmetry,True,11,0.5441601276397705,226,0.05074966698884964,224,0.018926892429590225,True,2.825514384336036,0.5195794735284067,0.5441601276397705,0.9999998211860657,0.2186174839735031,0.2186174839735031,0.2186174839735031,0.0,0.2186174839735031,0.2186174839735031,False,clean input; no perturbation applied,forward_return_gate
opxrd_415,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,415,13,61,14,62,monoclinic,orthorhombic,Low symmetry,False,61,0.6810184717178345,60,0.03531559556722641,87,0.03474535793066025,False,2.0958899611166855,0.3854099659189591,0.6810184717178345,1.0,0.19371862709522247,0.19371862709522247,0.19371862709522247,0.0,0.19371862709522247,0.19371862709522247,False,clean input; no perturbation applied,forward_return_gate
opxrd_429,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,429,140,226,141,227,tetragonal,cubic,Medium symmetry,False,226,0.24471765756607056,14,0.07657796144485474,229,0.022303152829408646,False,4.372097020557975,0.8039781643831344,0.24471765756607056,1.0000001192092896,0.1609473079442978,0.1609473079442978,0.1609473079442978,0.0,0.1609473079442978,0.1609473079442978,False,clean input; no perturbation applied,forward_return_gate
opxrd_433,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,433,13,10,14,11,monoclinic,monoclinic,Low symmetry,False,10,0.35320818424224854,14,0.14465659856796265,124,0.06421975791454315,False,3.3160824801170694,0.6097892825277117,0.35320818424224854,0.9999999403953552,0.29652899503707886,0.29652899503707886,0.29652899503707886,0.0,0.29652899503707886,0.29652899503707886,False,clean input; no perturbation applied,forward_return_gate
opxrd_435,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,435,139,139,140,140,tetragonal,tetragonal,Medium symmetry,True,139,0.545391857624054,138,0.0484231561422348,124,0.03892999514937401,True,2.835211129334204,0.5213625929805737,0.545391857624054,1.0000001192092896,0.3751557171344757,0.3751557171344757,0.3751557171344757,0.0,0.3751557171344757,0.3751557171344757,False,clean input; no perturbation applied,forward_return_gate
opxrd_464,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,464,73,73,74,74,orthorhombic,orthorhombic,Low symmetry,True,73,0.83185213804245,14,0.005385668948292732,1,0.0028276927769184113,True,1.3528416732674426,0.24877196458823278,0.83185213804245,0.9999999403953552,0.08689142763614655,0.08689142763614655,0.08689142763614655,0.0,0.08689142763614655,0.08689142763614655,False,clean input; no perturbation applied,forward_return_gate
opxrd_467,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,467,59,59,60,60,orthorhombic,orthorhombic,Low symmetry,True,59,0.9613444209098816,61,0.0010723256273195148,13,0.0008796910988166928,True,0.3683321064463154,0.06773202182651683,0.9613444209098816,1.0,0.17563797533512115,0.17563797533512115,0.17563797533512115,0.0,0.17563797533512115,0.17563797533512115,False,clean input; no perturbation applied,forward_return_gate
opxrd_482,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,482,13,14,14,15,monoclinic,monoclinic,Low symmetry,False,14,0.7838253378868103,204,0.03925595059990883,13,0.01105729304254055,True,1.5022335758297023,0.27624341067713526,0.7838253378868103,1.0,0.2918969392776489,0.2918969392776489,0.2918969392776489,0.0,0.2918969392776489,0.2918969392776489,False,clean input; no perturbation applied,forward_return_gate
opxrd_496,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,496,147,147,148,148,trigonal,trigonal,Medium symmetry,True,147,0.9833521246910095,138,0.0011471332982182503,198,0.0007204068242572248,True,0.16903284633455676,0.03108318888567796,0.9833521246910095,1.0000001192092896,0.12767398357391357,0.12767398357391357,0.12767398357391357,0.0,0.12767398357391357,0.12767398357391357,False,clean input; no perturbation applied,forward_return_gate
opxrd_503,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,503,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.9246761202812195,3,0.003743288340047002,61,0.00356472609564662,True,0.6407902046645976,0.1178339204456144,0.9246761202812195,0.9999997019767761,0.0372210294008255,0.0372210294008255,0.0372210294008255,0.0,0.0372210294008255,0.0372210294008255,False,clean input; no perturbation applied,forward_return_gate
opxrd_507,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,507,86,185,87,186,tetragonal,hexagonal,Medium symmetry,False,185,0.04865511134266853,192,0.03314511105418205,139,0.027512848377227783,False,5.124432475859398,0.9423239685840654,0.04865511134266853,1.0,0.31444409489631653,0.31444409489631653,0.31444409489631653,0.0,0.31444409489631653,0.31444409489631653,False,clean input; no perturbation applied,forward_return_gate
opxrd_511,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,511,18,1,19,2,orthorhombic,triclinic,Low symmetry,False,1,0.6622436046600342,18,0.05879265442490578,60,0.01967860758304596,True,2.209036140935024,0.40621624206735585,0.6622436046600342,0.9999999403953552,0.23603291809558868,0.23603291809558868,0.23603291809558868,0.0,0.23603291809558868,0.23603291809558868,False,clean input; no perturbation applied,forward_return_gate
opxrd_512,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,512,73,73,74,74,orthorhombic,orthorhombic,Low symmetry,True,73,0.9326335787773132,14,0.010787829756736755,126,0.0008984351297840476,True,0.5793389054565047,0.1065337360023204,0.9326335787773132,1.000000238418579,0.05711110681295395,0.05711110681295395,0.05711110681295395,0.0,0.05711110681295395,0.05711110681295395,False,clean input; no perturbation applied,forward_return_gate
opxrd_513,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,513,13,13,14,14,monoclinic,monoclinic,Low symmetry,True,13,0.3509664833545685,122,0.13886740803718567,91,0.07319376617670059,True,3.3597323644617276,0.6178159923024357,0.3509664833545685,1.0,0.241173654794693,0.241173654794693,0.241173654794693,0.0,0.241173654794693,0.241173654794693,False,clean input; no perturbation applied,forward_return_gate
