sample_id,dataset,model_name,checkpoint_path,fusion_mode,fls_status,perturbation_type,seed,index,true_label,pred_label,true_sg,pred_sg,true_crystal_system,pred_crystal_system,symmetry_level,correct,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,top3_hit,predictive_entropy,normalized_predictive_entropy,max_probability,probability_sum,gate_weight,gate_mean,gate_median,gate_std,gate_min,gate_max,peak_descriptor_perturbed,perturbation_notes,gate_return_method,uncertainty_source,class_count_train,class_frequency_group,coverage_level,entropy_threshold,retained,rejected
opxrd_0,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,0,224,13,225,14,cubic,monoclinic,High symmetry,False,13,0.374085009098053,216,0.2987794876098633,68,0.0456015840172767,False,2.597168812080015,0.4775893591361185,0.374085009098053,1.0,0.3075354695320129,0.3075354695320129,0.3075354695320129,0.0,0.3075354695320129,0.3075354695320129,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_850,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,850,18,13,19,14,orthorhombic,monoclinic,Low symmetry,False,13,0.0951090976595878,1,0.0498799160122871,165,0.0236553456634283,False,5.021496239308895,0.923395183124538,0.0951090976595878,1.0,0.1923853009939193,0.1923853009939193,0.1923853009939193,0.0,0.1923853009939193,0.1923853009939193,False,clean input; no perturbation applied,forward_return_gate,single_softmax,27,Head,0.8,3.6350513474075674,False,True
opxrd_862,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,862,224,224,225,225,cubic,cubic,High symmetry,True,224,0.841295063495636,162,0.0008308431715704,128,0.0008211933891288,True,1.2973856122223073,0.2385742352255626,0.841295063495636,1.0000001192092896,0.1244083791971206,0.1244083791971206,0.1244083791971206,0.0,0.1244083791971206,0.1244083791971206,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_866,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,866,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8518003225326538,162,0.000798228487838,128,0.0007808522786945,True,1.2225294156221982,0.2248090449170506,0.8518003225326538,1.0,0.1065200567245483,0.1065200567245483,0.1065200567245483,0.0,0.1065200567245483,0.1065200567245483,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_871,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,871,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8878455758094788,10,0.0006786498124711,200,0.0006245230324566,True,0.9585490382168852,0.1762661012766085,0.8878455758094788,1.0000001192092896,0.0884141474962234,0.0884141474962234,0.0884141474962234,0.0,0.0884141474962234,0.0884141474962234,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_875,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,875,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8862306475639343,126,0.0010009536053985,188,0.0006994202849455,True,0.97013850400101,0.1783972702290561,0.8862306475639343,1.0,0.092570811510086,0.092570811510086,0.092570811510086,0.0,0.092570811510086,0.092570811510086,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_883,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,883,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8532956838607788,162,0.0007908212137408,128,0.0007670284248888,True,1.211870311007745,0.2228489586422948,0.8532956838607788,1.0,0.105936050415039,0.105936050415039,0.105936050415039,0.0,0.105936050415039,0.105936050415039,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_885,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,885,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8446609377861023,45,0.0013218352105468,147,0.000849213800393,True,1.2736632538964598,0.2342119674140354,0.8446609377861023,1.0,0.1284452825784683,0.1284452825784683,0.1284452825784683,0.0,0.1284452825784683,0.1284452825784683,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_886,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,886,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8689032793045044,10,0.000778421992436,162,0.0007090763538144,True,1.0992926601143214,0.2021472283992846,0.8689032793045044,0.9999999403953552,0.0800033509731292,0.0800033509731292,0.0800033509731292,0.0,0.0800033509731292,0.0800033509731292,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_898,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,898,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8396294116973877,162,0.0008408264257013,45,0.0008254438289441,True,1.3093820303159924,0.2407802380093029,0.8396294116973877,1.000000238418579,0.1271494925022125,0.1271494925022125,0.1271494925022125,0.0,0.1271494925022125,0.1271494925022125,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_901,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,901,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8575536012649536,10,0.0007727895281277,1,0.0007692893850617,True,1.181325877103216,0.2172321898955777,0.8575536012649536,1.0,0.1172489076852798,0.1172489076852798,0.1172489076852798,0.0,0.1172489076852798,0.1172489076852798,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_904,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,904,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8417462110519409,45,0.0010151572059839,162,0.000817731488496,True,1.2946205379399365,0.2380657699889791,0.8417462110519409,0.9999999403953552,0.1336992979049682,0.1336992979049682,0.1336992979049682,0.0,0.1336992979049682,0.1336992979049682,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_907,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,907,224,224,225,225,cubic,cubic,High symmetry,True,224,0.9013277888298036,1,0.0010692987125366,6,0.0006275366758927,True,0.8557512478185465,0.1573627744660449,0.9013277888298036,0.9999998211860656,0.0916226357221603,0.0916226357221603,0.0916226357221603,0.0,0.0916226357221603,0.0916226357221603,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_910,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,910,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8335829973220825,128,0.0008663217304274,124,0.0008634505793452,True,1.3516973636636358,0.2485615392636279,0.8335829973220825,1.0,0.1171508729457855,0.1171508729457855,0.1171508729457855,0.0,0.1171508729457855,0.1171508729457855,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_913,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,913,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8987547159194946,145,0.000992652378045,198,0.0008869455195963,True,0.8761276332707524,0.1611097564967724,0.8987547159194946,1.0,0.0722191631793975,0.0722191631793975,0.0722191631793975,0.0,0.0722191631793975,0.0722191631793975,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_917,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,917,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8384352326393127,45,0.0010217552771791,162,0.0008514351211488,True,1.3180036681791067,0.2423656576718972,0.8384352326393127,1.0,0.12922303378582,0.12922303378582,0.12922303378582,0.0,0.12922303378582,0.12922303378582,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_927,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,927,224,224,225,225,cubic,cubic,High symmetry,True,224,0.835242509841919,162,0.0008706153021194,61,0.0008693305426277,True,1.340172628078994,0.2464422734475279,0.835242509841919,1.0,0.1211520433425903,0.1211520433425903,0.1211520433425903,0.0,0.1211520433425903,0.1211520433425903,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_930,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,930,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8858166933059692,1,0.0013515537139028,145,0.0010348302312195,True,0.9720820169952458,0.1787546598300217,0.8858166933059692,0.9999999403953552,0.0908543094992637,0.0908543094992637,0.0908543094992637,0.0,0.0908543094992637,0.0908543094992637,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_935,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,935,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8360506892204285,162,0.0008492233464494,124,0.0008467814768664,True,1.3344281510014468,0.245385930435369,0.8360506892204285,1.0,0.1216488629579544,0.1216488629579544,0.1216488629579544,0.0,0.1216488629579544,0.1216488629579544,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_938,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,938,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8389629125595093,45,0.0008433661423623,162,0.0008354668971151,True,1.3142071491102902,0.24166752164755,0.8389629125595093,0.9999999403953552,0.1298068314790725,0.1298068314790725,0.1298068314790725,0.0,0.1298068314790725,0.1298068314790725,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_94,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,94,14,14,15,15,monoclinic,monoclinic,Low symmetry,True,14,0.857733428478241,10,0.0150160575285553,13,0.0144266933202743,True,1.067731276128167,0.1963434542736726,0.857733428478241,1.000000238418579,0.3051097393035888,0.3051097393035888,0.3051097393035888,0.0,0.3051097393035888,0.3051097393035888,False,clean input; no perturbation applied,forward_return_gate,single_softmax,37,Head,0.8,3.6350513474075674,True,False
opxrd_943,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,943,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8393844962120056,61,0.0011491825571283,139,0.0010282817529514,True,1.310272253892859,0.2409439398470833,0.8393844962120056,0.9999999403953552,0.1436927169561386,0.1436927169561386,0.1436927169561386,0.0,0.1436927169561386,0.1436927169561386,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_944,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,944,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8545387387275696,45,0.0022071211133152,147,0.0008371765143238,True,1.2020607318326788,0.2210450902877143,0.8545387387275696,1.0,0.1350680142641067,0.1350680142641067,0.1350680142641067,0.0,0.1350680142641067,0.1350680142641067,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_950,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,950,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8479552865028381,128,0.0007892682915553,61,0.0007774453843012,True,1.2499299079285622,0.2298476791019922,0.8479552865028381,1.0000001192092896,0.1457442343235016,0.1457442343235016,0.1457442343235016,0.0,0.1457442343235016,0.1457442343235016,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_958,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,958,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8726893067359924,1,0.0009057857678271,61,0.0008572349324822,True,1.070958954054002,0.1969369869793356,0.8726893067359924,1.0000001192092896,0.1266274899244308,0.1266274899244308,0.1266274899244308,0.0,0.1266274899244308,0.1266274899244308,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_965,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,965,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8462116122245789,10,0.0008703668136149,162,0.0008268483215942,True,1.2626815901617787,0.2321925662411504,0.8462116122245789,1.0,0.0926621854305267,0.0926621854305267,0.0926621854305267,0.0,0.0926621854305267,0.0926621854305267,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_97,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,97,14,18,15,19,monoclinic,orthorhombic,Low symmetry,False,18,0.5521885752677917,1,0.3208632469177246,14,0.0115210777148604,True,1.5802507423676455,0.2905898668624886,0.5521885752677917,1.0,0.0941800996661186,0.0941800996661186,0.0941800996661186,0.0,0.0941800996661186,0.0941800996661186,False,clean input; no perturbation applied,forward_return_gate,single_softmax,37,Head,0.8,3.6350513474075674,True,False
opxrd_970,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,970,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8469842076301575,128,0.000804588838946,162,0.0007873042486608,True,1.2568080703272952,0.2311124937558437,0.8469842076301575,1.0,0.1398769170045852,0.1398769170045852,0.1398769170045852,0.0,0.1398769170045852,0.1398769170045852,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_98,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,98,1,13,2,14,triclinic,monoclinic,Low symmetry,False,13,0.1200018003582954,1,0.0372488461434841,60,0.0204325970262289,True,4.973297337144111,0.9145319614930152,0.1200018003582954,1.0,0.1752545982599258,0.1752545982599258,0.1752545982599258,0.0,0.1752545982599258,0.1752545982599258,False,clean input; no perturbation applied,forward_return_gate,single_softmax,52,Head,0.8,3.6350513474075674,False,True
opxrd_983,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,983,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8383316397666931,162,0.0008424044935964,45,0.0008249217062257,True,1.318493891760724,0.2424558041287194,0.8383316397666931,1.0,0.1272751241922378,0.1272751241922378,0.1272751241922378,0.0,0.1272751241922378,0.1272751241922378,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_986,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,986,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8778267502784729,10,0.0007869369001127,126,0.0007176179205998,True,1.0332254941550572,0.1899982393525717,0.8778267502784729,1.0,0.0813246816396713,0.0813246816396713,0.0813246816396713,0.0,0.0813246816396713,0.0813246816396713,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_994,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,994,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8408610224723816,45,0.0009162732749246,162,0.0008202469907701,True,1.3007455781365702,0.239192094164977,0.8408610224723816,0.9999999403953552,0.1380127817392349,0.1380127817392349,0.1380127817392349,0.0,0.1380127817392349,0.1380127817392349,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_998,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,998,224,224,225,225,cubic,cubic,High symmetry,True,224,0.8424665331840515,45,0.0008383440435864,162,0.0008034636266529,True,1.289295586553954,0.2370865729078985,0.8424665331840515,0.9999998807907104,0.1456890255212783,0.1456890255212783,0.1456890255212783,0.0,0.1456890255212783,0.1456890255212783,False,clean input; no perturbation applied,forward_return_gate,single_softmax,289,Head,0.8,3.6350513474075674,True,False
opxrd_aug_source_715_label_52,opxrd,final_gate_fls_model,training_results/exp_results/exp_test4_model.pth,gate,verified,clean,0,1218,52,52,53,53,orthorhombic,orthorhombic,Low symmetry,True,52,0.98484867811203,100,0.0013885247753933,13,0.0009877047268673,True,0.1514774768596392,0.0278549591233588,0.98484867811203,1.0,0.2207881957292556,0.2207881957292556,0.2207881957292556,0.0,0.2207881957292556,0.2207881957292556,False,clean input; no perturbation applied,forward_return_gate,single_softmax,1,Tail,0.8,3.6350513474075674,True,False
